game_number,team_team_id,team_goals,team_pim,team_shots,team_powerPlayPercentage,team_powerPlayGoals,team_powerPlayOpportunities,team_faceOffWinPercentage,team_blocked,team_takeaways,team_giveaways,team_hits,team_SV_Pct,team_SH_Pct,team_CF_Pct,team_win,is_home_team,home_victory
2019020642,29.0,2.6,8.5,32.5,15.080000000000002,0.5,3.0,48.745000000000005,14.9,6.0,10.0,20.0,0.92354333555,0.0736519291,0.52187473835,0.5,1,False
2019020662,29.0,2.55,8.3,31.9,12.080000000000002,0.35,2.85,48.644999999999996,14.9,6.0,9.95,20.55,0.9246378056,0.0737140409,0.5182534148,0.5,0,False
2019020674,29.0,2.7,8.1,32.15,12.080000000000002,0.35,2.75,47.964999999999996,15.1,5.6,9.7,20.4,0.9219351028999998,0.07760420110000002,0.51149151,0.5,0,False
2019020688,29.0,2.8,7.3,32.0,13.745000000000001,0.4,2.85,47.33,14.95,5.75,9.3,20.6,0.9250032846999998,0.0800400985,0.50172102525,0.55,0,True
2019020701,29.0,2.6,7.45,32.05,11.245000000000001,0.3,2.75,47.044999999999995,14.75,5.9,9.2,20.55,0.9236836366000001,0.07475645005,0.49949391255000003,0.5,0,False
2019020719,29.0,2.75,7.75,31.2,13.745000000000001,0.35,2.8,46.404999999999994,15.0,6.35,8.8,20.85,0.9273873402999999,0.08157463185000001,0.48778414244999996,0.55,1,True
2019020733,29.0,2.8,8.15,30.8,14.580000000000002,0.35,2.75,46.48,15.5,6.55,8.8,21.1,0.9329428958500001,0.08427304455000001,0.47845080909999993,0.6,1,True
2019020751,29.0,2.85,8.05,29.35,14.580000000000002,0.35,2.6,46.195,16.35,6.5,9.2,21.1,0.9378964562499998,0.09047871835000001,0.4572120848499999,0.65,1,True
2019020757,29.0,3.05,8.3,29.2,14.580000000000002,0.35,2.55,46.489999999999995,16.35,6.75,9.3,21.2,0.943665687,0.09707264625000002,0.44599369404999994,0.7,0,False
2019020766,29.0,2.9,8.0,28.85,14.580000000000002,0.35,2.35,47.334999999999994,16.2,6.95,9.1,21.4,0.9446672895500001,0.0948930473,0.4456344048,0.7,1,True
2019020792,29.0,3.1,7.9,29.45,19.580000000000002,0.4,2.35,47.705,15.8,7.05,9.2,20.65,0.94122978955,0.10178959900000002,0.4522941441,0.75,0,True
2019020807,29.0,3.0,7.35,28.55,19.580000000000002,0.4,2.25,48.084999999999994,15.35,7.05,9.2,19.9,0.9444705303,0.10030497545000001,0.4481809889500001,0.75,0,False
2019020818,29.0,3.05,6.4,28.85,19.580000000000002,0.4,2.25,48.379999999999995,15.8,6.7,9.45,20.35,0.9394705303,0.09893134905,0.44928243285000014,0.75,1,True
2019020841,29.0,2.85,6.3,29.15,17.080000000000002,0.35,2.2,47.84499999999999,16.15,6.7,9.3,20.35,0.94661338745,0.09477930225,0.44533106505,0.75,1,True
2019020850,29.0,2.8,6.3,29.95,15.830000000000002,0.3,2.15,47.489999999999995,16.05,6.35,9.45,20.1,0.95061338745,0.0905849501,0.4533457709500001,0.75,1,False
2019020863,29.0,2.6,6.1,29.55,16.830000000000002,0.35,2.15,46.964999999999996,16.3,6.15,9.5,20.35,0.9483406601499998,0.0882000817,0.45114627260000006,0.7,1,False
2019020880,29.0,2.5,6.3,29.4,14.330000000000002,0.3,2.2,46.875,15.85,6.35,8.85,20.7,0.9477100294999999,0.0854768674,0.4531609981500001,0.65,0,True
2019020892,29.0,2.6,5.65,29.55,14.330000000000002,0.3,2.15,46.695,15.4,6.05,8.65,20.4,0.9430803999,0.0885298628,0.4622936512000001,0.65,1,False
2019020911,29.0,2.55,5.35,29.75,14.330000000000002,0.3,2.1,46.865,15.0,5.95,8.6,20.35,0.94271002955,0.0868509111,0.4664813616000001,0.65,0,False
2019020920,29.0,2.5,5.05,31.1,12.665000000000001,0.25,2.05,47.47,14.1,6.15,8.1,20.35,0.93829215015,0.08243532669999999,0.47942394530000004,0.65,0,True
2019020936,29.0,2.45,4.95,30.9,14.330000000000002,0.3,2.1,48.085,14.25,6.05,8.2,19.95,0.9235485604000001,0.08112916159999999,0.48740115325,0.6,1,False
2019020954,29.0,2.5,5.05,31.3,14.330000000000002,0.3,2.15,48.325,14.55,6.0,8.2,20.2,0.9228450972000001,0.0816200452,0.48708865325,0.6,0,False
2019020967,29.0,2.45,5.15,32.25,16.830000000000002,0.35,2.2,48.625,14.65,6.25,8.15,20.6,0.92138113325,0.07858667815,0.49765134440000003,0.6,1,True
2019020978,29.0,2.45,5.05,33.15,15.165000000000001,0.3,2.1,48.974999999999994,14.7,6.2,8.1,20.6,0.9205856787,0.07726189185,0.50750119425,0.6,0,True
2019020995,29.0,2.6,4.6,33.0,15.165000000000001,0.3,2.1,49.69,14.9,6.0,7.95,20.1,0.91888113325,0.08279184575,0.50510790155,0.6,1,False
2019021013,29.0,2.45,4.6,33.1,12.665000000000001,0.25,2.1,49.73,15.05,5.65,8.15,20.3,0.90926574865,0.07597366394999999,0.51247730455,0.55,1,True
2019021030,29.0,2.55,4.65,33.5,15.165000000000001,0.3,2.1,49.87,15.0,5.4,7.9,21.15,0.9054195947999999,0.07630046135,0.5142420104500001,0.55,0,True
2019021058,29.0,2.5,4.65,33.7,15.165000000000001,0.3,2.05,49.86,14.8,5.3,7.2,20.8,0.9043067171999999,0.07251258255,0.52122924635,0.5,0,True
2019021064,29.0,2.3,3.95,34.45,15.165000000000001,0.3,2.1,49.739999999999995,14.4,5.45,7.05,20.8,0.89778497805,0.0655350229,0.53665647245,0.45,0,False
2019020319,4.0,2.9,6.95,33.8,19.905,0.8,3.85,53.825,12.35,7.15,11.0,22.05,0.90092169795,0.08478238765,0.5282345087499999,0.55,0,True
2019020336,4.0,2.8,7.15,33.75,18.240000000000002,0.75,3.8,53.11499999999999,12.55,7.1,10.75,21.95,0.8977604076499999,0.08222193245000001,0.5265239628999999,0.5,0,False
2019020349,4.0,2.85,7.15,33.2,17.405,0.7,3.75,52.894999999999996,12.7,6.85,10.9,21.85,0.8935937410000001,0.08543048859999999,0.51795253435,0.5,1,False
2019020367,4.0,2.85,7.25,33.5,15.74,0.65,3.75,53.654999999999994,12.5,6.8,11.3,21.15,0.8940567039500001,0.08493706755,0.51981316655,0.45,1,True
2019020384,4.0,2.9,7.15,34.1,15.74,0.65,3.6,53.625,12.7,6.95,11.35,21.3,0.8938182301999997,0.08560551675,0.5310553428,0.5,0,False
2019020393,4.0,2.9,7.05,32.6,15.075,0.6,3.55,53.720000000000006,12.75,6.45,10.8,21.55,0.9041212605,0.08953908315,0.5146314399,0.55,1,True
2019020404,4.0,3.15,6.9,32.4,16.740000000000002,0.65,3.5,53.18499999999999,12.9,6.75,10.8,21.55,0.912606109,0.09682846040000001,0.50487555655,0.6,0,False
2019020428,4.0,3.05,6.7,32.0,14.74,0.55,3.35,53.1,13.0,6.65,10.55,22.45,0.9118918233000001,0.095616904,0.5013179707000001,0.6,1,True
2019020442,4.0,3.15,6.4,32.3,14.74,0.55,3.4,52.839999999999996,12.45,6.8,10.85,22.15,0.9121894423500001,0.0958498233,0.5056456543000001,0.6,1,False
2019020452,4.0,2.85,6.2,31.45,12.24,0.45,3.35,52.614999999999995,12.55,6.7,10.45,22.1,0.9139993970999999,0.09090729460000001,0.5050264592500001,0.55,1,True
2019020486,4.0,2.9,6.45,30.95,12.24,0.45,3.3,52.58,12.7,6.7,10.05,22.35,0.9165751547,0.09559239440000002,0.4998488924500002,0.6,0,True
2019020510,4.0,2.9,6.25,31.1,12.24,0.45,3.2,52.73,12.8,6.65,9.75,21.7,0.9204790586,0.09544087925000003,0.5015612212,0.6,0,True
2019020515,4.0,2.8,6.35,30.45,12.24,0.45,3.2,53.644999999999996,12.35,6.55,9.6,20.85,0.9206927337999999,0.09337994735000002,0.49396941325,0.55,0,True
2019020528,4.0,2.8,7.1,30.05,15.575,0.4,2.95,52.709999999999994,12.4,6.55,9.85,20.75,0.9118786312000001,0.09431744735,0.49211830659999994,0.55,1,True
2019020540,4.0,2.8,7.65,30.2,13.91,0.35,2.9,52.8,12.4,6.45,9.55,21.05,0.9121297072500001,0.09217459020000002,0.49258744239999996,0.55,1,True
2019020557,4.0,2.95,7.95,29.5,16.91,0.5,2.85,53.36999999999999,12.15,6.4,9.7,20.15,0.9133551974499999,0.09903104570000001,0.49285800515,0.55,0,False
2019020574,4.0,3.05,8.05,29.8,16.244999999999997,0.5,2.95,53.959999999999994,12.25,6.45,9.75,20.5,0.9099728445,0.10116920360000001,0.49863578295,0.55,1,True
2019020601,4.0,3.2,8.25,29.85,17.08,0.55,3.15,54.54999999999999,12.1,5.95,9.65,19.45,0.9121157016000001,0.1060542611,0.5001742445,0.55,0,True
2019020610,4.0,3.2,8.05,29.65,17.494999999999997,0.55,3.1,55.24499999999999,12.0,6.1,9.5,19.25,0.9031597629000002,0.10629320970000003,0.5043973379,0.55,0,False
2019020625,4.0,3.25,8.15,30.05,17.494999999999997,0.55,2.95,55.45,11.85,6.35,9.8,19.1,0.9066372065000001,0.10729850070000002,0.5050528695,0.6,0,True
2019020638,4.0,3.25,8.15,30.25,17.495,0.55,2.95,55.794999999999995,11.55,6.05,9.6,17.9,0.9021831835,0.1067455053,0.5097155679,0.6,0,True
2019020650,4.0,3.35,7.85,30.3,19.160000000000004,0.6,3.0,56.06,11.3,6.15,9.15,19.05,0.9026074259000001,0.10930596050000001,0.5042664406,0.6,0,True
2019020668,4.0,3.2,7.95,30.6,17.495,0.55,3.05,56.07000000000001,11.15,6.15,9.3,19.4,0.8948693306500001,0.10366332725,0.51514879355,0.55,0,True
2019020676,4.0,3.3,7.75,29.75,17.495,0.55,3.0,55.67,11.1,5.85,9.55,20.35,0.8909972767500001,0.1105555578,0.5090159011000001,0.55,1,True
2019020695,4.0,3.35,8.05,29.4,17.495,0.55,3.05,56.125,10.9,5.75,9.15,20.6,0.8903670246500003,0.11316993689999999,0.5026950641,0.55,1,False
2019020711,4.0,3.2,8.35,29.45,16.495,0.5,2.95,55.59000000000001,11.55,5.8,9.05,20.5,0.8919146437000002,0.10635175509999999,0.5049172863000001,0.5,1,False
2019020726,4.0,3.15,8.45,29.65,16.495,0.5,2.95,55.01000000000001,11.45,5.75,9.05,20.9,0.8853652790500002,0.10419058295000001,0.5098009765000001,0.45,0,False
2019020731,4.0,3.15,8.85,29.45,18.995,0.55,2.95,54.720000000000006,11.45,6.15,8.8,20.55,0.8843912530500001,0.10529403125,0.5108540901,0.45,1,False
2019020750,4.0,2.9,9.3,30.05,18.995,0.55,3.0,54.1,11.4,6.0,8.55,20.4,0.8811769673500001,0.097584972,0.5143789128,0.4,1,True
2019020763,4.0,3.05,9.1,29.9,23.995,0.65,2.95,53.44,11.65,5.8,8.6,20.45,0.88563074885,0.10355314175000001,0.5004827847500001,0.45,1,True
2019020786,4.0,3.0,8.6,30.35,23.995,0.65,3.0,53.15,11.65,5.8,8.45,21.1,0.8906307488499999,0.09747760810000002,0.5080465985500001,0.45,0,True
2019020798,4.0,3.1,8.6,30.2,25.660000000000004,0.7,3.05,52.995000000000005,11.65,5.85,8.4,21.45,0.8861863044000001,0.1009624566,0.51300093645,0.45,1,True
2019020811,4.0,3.35,8.25,30.7,26.660000000000004,0.75,3.15,52.71,11.85,6.05,8.9,22.35,0.88690315025,0.10744393805,0.514395487,0.5,0,False
2019020832,4.0,3.35,7.4,30.65,21.660000000000004,0.7,3.2,53.290000000000006,11.35,6.05,8.7,21.8,0.9014864835999999,0.1060897714,0.51769473455,0.55,1,False
2019020849,4.0,3.15,6.85,31.4,21.660000000000004,0.7,3.3,54.14000000000001,11.25,5.9,8.6,21.5,0.8895481010500002,0.1010897714,0.5372255987500001,0.5,0,False
2019020861,4.0,3.2,7.3,31.25,20.66,0.65,3.3,54.720000000000006,11.45,6.1,8.5,22.1,0.8887855738000002,0.10420648225,0.5275385645,0.5,1,True
2019020869,4.0,3.2,7.4,31.05,19.66,0.6,3.3,54.625000000000014,11.3,6.4,8.55,22.5,0.8930550235,0.10348877890000001,0.5253560248000001,0.5,0,True
2019020883,4.0,3.1,7.1,31.45,18.825,0.55,3.1,54.7,11.45,6.2,8.75,23.25,0.8861502616000001,0.09910281395000001,0.5329437441,0.45,0,False
2019020897,4.0,3.35,7.2,31.5,18.825,0.55,3.1,54.5,11.55,6.05,8.55,23.3,0.8929236606500002,0.10796524780000001,0.5300324948000001,0.5,0,True
2019020920,4.0,3.4,7.5,31.4,20.825,0.65,3.25,53.43500000000002,11.45,6.0,8.15,23.45,0.8860137228000001,0.1096535595,0.5308015955500001,0.45,1,True
2019020936,4.0,3.5,7.5,30.4,24.16,0.65,3.15,53.42500000000001,11.55,6.05,8.25,24.2,0.8929102745000002,0.12203451185,0.5180701141,0.5,0,False
2019020949,4.0,3.5,7.8,30.15,27.495000000000005,0.65,3.05,53.455000000000005,11.7,5.95,8.25,24.0,0.8956473223999998,0.12283196,0.5213818957,0.55,1,True
2019020972,4.0,3.6,7.4,30.2,27.495000000000005,0.65,3.0,53.65000000000001,11.85,6.0,8.05,23.85,0.90410380845,0.1260503508,0.5149043046499999,0.6,1,True
2019020994,4.0,3.6,7.6,30.5,29.995000000000005,0.7,3.0,54.295,12.15,6.5,7.9,23.35,0.9081081375,0.1239339487,0.51660712045,0.65,1,True
2019021011,4.0,3.7,7.6,31.15,31.660000000000004,0.75,3.05,54.160000000000004,12.2,6.8,8.25,23.55,0.9081081375000002,0.12462839315,0.52345926675,0.65,0,False
2019021029,4.0,3.95,7.8,31.3,34.660000000000004,0.9,3.15,54.55000000000001,11.7,6.75,8.2,23.5,0.90412462105,0.13424377775000002,0.5211500691,0.7,0,False
2019021037,4.0,3.95,8.4,30.8,33.995,0.9,3.25,54.870000000000005,11.95,6.75,8.3,23.8,0.9084854335000001,0.13645421100000002,0.5171181526999999,0.75,1,True
2019021056,4.0,3.95,7.7,31.15,31.494999999999997,0.85,3.25,55.295,12.25,6.4,8.75,23.8,0.9113067501000002,0.13470421100000002,0.5171662296,0.75,1,True
2019021073,4.0,4.05,7.55,30.3,31.494999999999997,0.85,3.2,56.015,12.8,6.35,8.85,23.8,0.9150246988000001,0.1397346988,0.5078936591500001,0.8,1,False
2019020313,28.0,2.9,12.6,29.55,20.0,0.7,3.35,49.89,12.55,8.55,10.1,22.3,0.8823210768,0.10067893935000001,0.49413648055000003,0.4,1,False
2019020330,28.0,3.0,12.5,29.4,21.665,0.75,3.25,50.029999999999994,12.6,8.85,10.35,21.1,0.8826782196500002,0.10630094895000002,0.4959994613,0.4,1,False
2019020344,28.0,3.05,10.9,29.4,21.665,0.75,3.1,49.92,12.3,8.8,10.6,21.3,0.8826782196500002,0.10772952035000001,0.4918760045500001,0.4,0,False
2019020361,28.0,3.1,10.75,29.05,21.665,0.75,3.0,50.35,12.8,8.85,10.65,22.2,0.8859078847500002,0.10978890730000002,0.48839718555000006,0.45,1,True
2019020373,28.0,3.1,10.85,28.6,20.0,0.7,2.9,50.55499999999999,13.25,9.2,10.55,22.85,0.8924555037999999,0.11077791830000001,0.48130264805000006,0.5,0,False
2019020389,28.0,3.05,11.15,28.15,16.665,0.6,2.85,50.53,13.95,8.9,10.4,22.45,0.8949555038,0.11142497709999999,0.4730337018500001,0.5,1,False
2019020397,28.0,2.95,11.65,28.8,16.665,0.6,3.05,50.324999999999996,13.35,8.8,10.3,22.8,0.8884706553000001,0.10544012859999999,0.48108653945,0.45,1,True
2019020412,28.0,2.9,11.35,28.8,14.165000000000001,0.5,3.0,49.894999999999996,13.35,8.95,10.6,23.0,0.8896316460000001,0.1050072282,0.48647603219999996,0.45,0,False
2019020433,28.0,2.95,11.25,28.7,11.665000000000001,0.4,2.85,49.739999999999995,13.3,8.65,10.65,23.05,0.8909981055999999,0.10549214199999998,0.48516434625000004,0.5,1,False
2019020443,28.0,2.9,11.7,28.55,11.665000000000001,0.4,2.75,50.18499999999999,13.6,9.05,10.9,23.55,0.8889660858499999,0.10413499915000002,0.48377545735,0.5,0,False
2019020456,28.0,2.8,11.8,28.9,8.330000000000002,0.3,2.7,50.455,13.25,8.9,10.85,23.55,0.8882205126999999,0.09877268035,0.4908877568,0.5,0,True
2019020464,28.0,2.8,11.7,29.95,8.330000000000002,0.3,2.85,50.644999999999996,12.7,9.0,10.3,23.65,0.88477921715,0.09714729335000001,0.49802317345,0.5,0,True
2019020475,28.0,2.75,12.45,29.7,9.16,0.3,2.7,51.114999999999995,12.7,8.9,9.95,23.55,0.8868625504999998,0.0959824188,0.4962990355,0.5,0,True
2019020498,28.0,2.75,11.55,30.1,7.494999999999999,0.25,2.75,50.46499999999999,12.8,8.75,9.65,23.2,0.88973430505,0.09504124235000001,0.5005937913999999,0.5,1,False
2019020514,28.0,2.8,11.65,28.35,7.494999999999999,0.25,2.75,50.74499999999999,13.25,8.65,9.6,23.1,0.88900835225,0.10148778325,0.48399936419999995,0.5,1,True
2019020534,28.0,2.9,11.65,28.4,7.494999999999999,0.25,2.7,49.849999999999994,13.65,8.6,9.75,22.65,0.8950797808500001,0.10164162939999999,0.48203307204999984,0.55,1,False
2019020564,28.0,2.8,11.65,28.2,7.494999999999999,0.25,2.75,49.894999999999996,13.75,8.5,9.55,22.15,0.89194694875,0.10037434825,0.4815122387,0.5,1,False
2019020568,28.0,2.6,11.0,28.45,6.659999999999999,0.2,2.7,50.045,12.95,8.6,9.2,21.65,0.8957931026000001,0.09347470670000002,0.48748968229999995,0.45,1,False
2019020592,28.0,2.6,11.1,28.75,6.659999999999999,0.2,2.65,50.31,13.0,8.25,9.05,21.85,0.89373904855,0.09322799615000002,0.48312956325,0.45,1,False
2019020601,28.0,2.4,10.65,28.7,6.659999999999999,0.2,2.55,50.32,12.95,8.3,9.2,22.2,0.89604168015,0.0853946628,0.47726524364999995,0.4,1,True
2019020620,28.0,2.45,10.3,28.4,4.994999999999999,0.15,2.45,49.635,13.2,8.65,8.9,22.85,0.8988773282999999,0.08859663325,0.4768464981,0.4,0,True
2019020631,28.0,2.3,10.55,29.15,3.3299999999999996,0.1,2.45,49.735,13.1,7.95,8.55,23.05,0.9019617439000001,0.0807018964,0.48338432705,0.4,0,False
2019020642,28.0,2.35,10.55,29.0,5.83,0.15,2.45,49.144999999999996,13.25,7.7,8.45,22.65,0.9079508546000001,0.08253225355,0.4767206352000001,0.45,0,False
2019020653,28.0,2.4,10.45,28.95,5.83,0.15,2.4,49.705,12.65,7.8,8.3,22.05,0.90491881795,0.08444112055,0.4825514279,0.45,0,True
2019020670,28.0,2.5,9.8,29.1,8.33,0.25,2.55,49.37,12.45,7.65,8.3,21.85,0.8980838425999998,0.08595210954999999,0.48803087995,0.4,0,True
2019020688,28.0,2.4,9.6,29.3,13.330000000000002,0.3,2.5,49.370000000000005,12.2,7.85,8.2,22.15,0.8966949537,0.08140038539999998,0.4964880437499999,0.35,1,True
2019020702,28.0,2.5,9.15,29.3,14.995000000000001,0.35,2.35,49.65500000000001,13.0,8.2,7.9,21.95,0.9030820504500001,0.08443068844999999,0.4940773294499999,0.4,1,True
2019020724,28.0,2.4,9.25,29.5,14.995000000000001,0.35,2.3,49.77000000000001,13.0,8.25,7.85,21.5,0.9027669244000001,0.07918593319999997,0.4990902339499999,0.4,0,True
2019020738,28.0,2.35,9.15,29.4,16.660000000000004,0.4,2.4,49.925000000000004,13.2,8.25,7.75,21.6,0.9018515926000001,0.07937066225,0.49826207659999994,0.35,0,True
2019020754,28.0,2.25,9.3,29.5,16.660000000000004,0.4,2.5,49.14500000000001,13.25,8.0,7.25,21.75,0.90551700615,0.07537066225,0.49743577564999997,0.35,0,True
2019020773,28.0,2.2,10.7,28.9,16.660000000000004,0.4,2.45,47.710000000000015,13.5,7.85,7.0,21.7,0.9038370768500001,0.07481510670000001,0.49118927705,0.3,1,True
2019020781,28.0,2.35,10.75,28.55,16.660000000000004,0.4,2.3,47.31000000000001,13.95,8.1,7.2,22.05,0.9094761746000002,0.07995093015,0.4907726104,0.35,1,False
2019020805,28.0,2.4,9.9,29.0,14.995000000000001,0.35,2.25,46.42,13.8,8.4,7.3,22.05,0.9073928412500001,0.08083802690000001,0.49420595865,0.35,1,False
2019020823,28.0,2.35,8.45,29.25,14.995000000000001,0.35,2.2,47.260000000000005,14.2,8.65,7.65,22.2,0.9076774712499999,0.07883802690000001,0.49705405989999996,0.35,0,False
2019020837,28.0,2.35,8.6,29.65,14.995000000000001,0.35,2.15,46.315,14.0,8.55,7.8,21.9,0.9146852576499999,0.0762739243,0.49918983409999995,0.4,0,False
2019020865,28.0,2.45,8.4,29.85,16.660000000000004,0.4,2.2,46.504999999999995,13.6,8.5,8.0,22.6,0.9127036907999999,0.08195134365000001,0.50048045055,0.4,1,False
2019020893,28.0,2.45,9.3,30.25,21.660000000000004,0.45,2.05,47.285,13.35,8.75,7.95,23.1,0.91249031955,0.0811576929,0.49745014754999994,0.4,0,False
2019020899,28.0,2.5,9.6,30.2,19.995,0.4,2.05,47.315000000000005,13.95,8.35,8.05,23.1,0.9151345503,0.08266562940000001,0.4934065018499999,0.45,0,False
2019020917,28.0,2.55,9.4,29.35,19.995,0.4,2.05,47.19,14.1,8.2,7.75,22.3,0.91918860435,0.08384983994999999,0.48702202209999995,0.5,1,False
2019020934,28.0,2.6,9.7,29.75,21.245,0.45,2.2,47.885,14.05,8.25,7.55,21.55,0.9157285653499999,0.0843706733,0.49366759169999996,0.5,0,True
2019020953,28.0,2.35,10.25,30.15,21.245,0.45,2.3,48.480000000000004,14.3,8.2,7.4,20.7,0.9135804172000002,0.07537719704999998,0.5019667720500001,0.45,0,True
2019020962,28.0,2.45,9.9,30.75,22.495,0.5,2.35,48.155,14.2,8.3,7.5,20.55,0.9113076899000001,0.07755111009999999,0.5043351931000001,0.45,0,True
2019020972,28.0,2.35,10.0,30.65,19.995,0.45,2.3,48.015,14.35,8.4,8.3,20.7,0.9079392688500001,0.07453027674999999,0.5150112306,0.4,0,True
2019020993,28.0,2.3,10.1,30.65,19.995,0.45,2.35,46.865,14.85,8.25,8.4,20.65,0.9048796875499999,0.07274456245,0.51414317505,0.35,1,True
2019021010,28.0,2.25,10.4,30.7,17.495,0.35,2.3,46.78000000000001,14.55,8.35,8.45,21.25,0.9091525510999998,0.0723874196,0.5149149288999999,0.4,1,True
2019021028,28.0,2.4,10.6,30.85,12.495,0.3,2.35,46.800000000000004,14.75,8.5,8.4,21.3,0.9147081066499998,0.07675164375,0.5122606380500001,0.45,1,True
2019021042,28.0,2.5,10.45,31.1,13.330000000000002,0.3,2.3,46.28,14.45,8.2,8.7,21.5,0.9126173061999999,0.0776115946,0.5128856380500001,0.45,1,False
2019021057,28.0,2.5,10.35,31.9,14.995000000000001,0.35,2.35,46.22,14.3,7.8,8.5,22.1,0.9088474649500002,0.07614639315,0.5196168615000001,0.4,1,False
2019021065,28.0,2.4,10.25,32.1,14.995000000000001,0.35,2.35,46.12,14.3,8.15,8.85,22.2,0.9114790439,0.07235175029999999,0.5205385205,0.4,1,False
2019021079,28.0,2.55,9.65,32.0,17.495,0.45,2.45,46.24499999999999,14.55,8.3,9.45,22.8,0.9084088684499999,0.0783517503,0.52353496035,0.4,0,True
2019020318,7.0,2.9,8.55,30.7,21.045,0.7,3.25,46.48,11.35,5.1,7.75,20.9,0.9052712123,0.09517825230000002,0.49283586134999996,0.45,1,False
2019020333,7.0,2.8,8.75,30.2,18.545,0.65,3.3,46.120000000000005,10.55,5.05,7.95,19.55,0.90099535025,0.09313261895,0.4949233865,0.4,0,True
2019020362,7.0,2.55,8.5,30.3,16.045,0.55,3.3,45.99,10.6,5.45,8.3,19.55,0.9004397946999999,0.08604197570000002,0.49573860390000013,0.35,0,False
2019020365,7.0,2.65,8.6,30.7,13.544999999999998,0.45,3.2,46.025,10.7,5.6,8.35,19.95,0.90276302705,0.08732402695,0.49467646060000003,0.4,0,True
2019020377,7.0,2.5,8.7,30.25,11.544999999999998,0.35,3.15,45.495000000000005,10.65,5.6,8.15,19.75,0.9015497447999999,0.0842471039,0.49180520405,0.35,1,False
2019020392,7.0,2.5,8.7,30.45,11.544999999999998,0.35,3.05,44.995000000000005,10.65,5.55,8.1,19.5,0.8987029123999999,0.0838998817,0.4992914184000001,0.35,1,True
2019020405,7.0,2.6,9.0,31.15,9.044999999999998,0.3,3.05,45.885000000000005,10.75,5.65,8.1,18.85,0.8918063606999999,0.08195182975000001,0.5019033587,0.35,0,True
2019020419,7.0,2.55,8.2,31.0,8.33,0.25,2.8,46.005,10.6,5.65,7.85,19.7,0.89614744595,0.08058819335000002,0.49854201415000005,0.35,1,True
2019020446,7.0,2.75,8.4,31.4,9.165000000000001,0.25,2.75,46.775000000000006,10.0,5.55,7.85,19.45,0.89503633485,0.08527569335000001,0.5008126134000002,0.35,0,True
2019020453,7.0,2.7,8.2,31.1,9.790000000000001,0.3,2.95,47.27000000000001,9.75,5.7,8.2,19.05,0.8928272831499999,0.08473382145000001,0.4996535467500001,0.3,0,True
2019020467,7.0,2.75,8.2,31.05,9.790000000000001,0.3,2.95,46.30500000000001,9.55,5.8,8.15,18.85,0.8881844260000001,0.0867658412,0.4985665902500001,0.25,0,False
2019020472,7.0,2.8,8.1,30.5,9.790000000000001,0.3,2.95,45.215,9.75,5.35,8.2,18.3,0.8971129974500002,0.09055371995,0.49444077325000013,0.3,1,True
2019020487,7.0,2.95,8.0,30.9,8.125,0.25,2.9,45.510000000000005,9.5,5.3,7.95,17.65,0.8937796641000002,0.09139242965,0.5004595526,0.3,1,True
2019020502,7.0,3.05,8.0,31.2,5.625,0.2,2.85,45.14,9.75,5.15,7.85,17.95,0.8922062375000002,0.0937962758,0.5008013725,0.35,0,True
2019020525,7.0,3.1,8.3,31.45,8.959999999999999,0.3,2.9,44.290000000000006,9.55,5.1,7.9,17.8,0.8952605361500001,0.09498675200000001,0.5078038295,0.35,0,True
2019020540,7.0,3.25,8.3,31.6,11.459999999999999,0.35,2.85,43.59,9.6,5.45,8.0,18.45,0.8913914885500003,0.09998675200000001,0.5026668432,0.35,0,True
2019020552,7.0,3.2,8.4,31.35,13.959999999999999,0.4,2.85,43.970000000000006,9.7,5.4,8.1,18.45,0.8854584256500002,0.0983824739,0.5020080817,0.35,1,True
2019020575,7.0,3.2,8.2,30.6,13.959999999999999,0.4,2.9,43.34000000000001,10.3,5.15,8.15,18.45,0.8880047219500004,0.09859780550000001,0.5004709744,0.4,0,True
2019020582,7.0,3.05,7.0,31.15,13.959999999999999,0.4,2.85,43.87500000000001,10.6,5.25,8.3,18.1,0.8931771357500002,0.09367356310000002,0.5049780614999999,0.4,1,False
2019020606,7.0,2.85,7.2,30.85,13.959999999999999,0.4,2.85,43.665000000000006,10.2,5.25,8.5,17.7,0.8933582952000002,0.08883485340000001,0.5013725472,0.35,0,True
2019020617,7.0,2.9,7.55,30.45,13.959999999999999,0.4,2.8,43.69500000000001,10.3,5.35,8.45,16.9,0.8939475208000001,0.09121041900000001,0.5016004674000001,0.35,1,False
2019020628,7.0,3.05,8.2,30.3,13.959999999999999,0.4,2.85,44.260000000000005,10.55,5.45,8.35,17.5,0.8903321362,0.09674037290000002,0.4991557994000001,0.35,1,True
2019020645,7.0,3.1,7.75,29.7,12.709999999999999,0.35,2.75,43.675000000000004,10.25,5.15,7.95,17.75,0.89218398805,0.09987802470000003,0.49212454940000006,0.4,1,True
2019020683,7.0,3.0,7.75,29.3,14.375,0.4,2.8,44.07,10.3,4.8,7.9,17.25,0.8914650337999998,0.09859597345000001,0.4891214924000001,0.4,0,True
2019020692,7.0,2.95,7.55,28.75,14.375,0.4,2.65,44.480000000000004,10.25,5.25,8.05,17.7,0.8934190567999998,0.09789421905000004,0.48770528469999996,0.4,1,False
